group	job
Technicien·nes	Technicien·nes de la radiodiffusion et de l'audiovisuel
Employé·es de bureau	Commis·es de bureau (non spécifié·es)
Employé·es de bureau	Secrétaires (généraux·ales)
Employé·es de bureau	Commis·es à la saisie des données
Employé·es de bureau	Commis·es aux services à la clientèle non spécifié·es
Employé·es de bureau	Guichetier·ères de banque
Employé·es de bureau	Agent·es de recouvrement et travailleur·euses assimilé·es
Employé·es de bureau	Consultant·es et agent·es de voyage
Employé·es de bureau	Réceptionnistes d'hôtel
Employé·es de bureau	Agent·es d'enquêtes
Employé·es de bureau	Réceptionnistes
Employé·es de bureau	Intervieweur·euses pour les enquêtes et études de marché
Employé·es de bureau	Agent·es comptables et à la tenue de livres
Employé·es de bureau	Gestionnaires de paie
Employé·es de bureau	Gestionnaires des stocks
Employé·es de bureau	Gestionnaires des transports
Employé·es de bureau	Préposé·es au tri et au transport du courrier
Employé·es de bureau	Préposé·es au copies et au classement
Employé·es de bureau	Préposé·es au personnel
Professionnel·les des services et de la vente	Agent·es de voyage, hôte·sses de l'air et steward·ess
Professionnel·les des services et de la vente	Guides de voyages
Professionnel·les des services et de la vente	Cuisinier·ères
Professionnel·les des services et de la vente	Serveur·euses
Professionnel·les des services et de la vente	Coiffeur·euses
Professionnel·les des services et de la vente	Esthéticien·nes et professions assimilées
Professionnel·les des services et de la vente	Responsables du nettoyage et de l'entretien des bureaux, dans des hôtels ou autres établissements
Professionnel·les des services et de la vente	Gardien·nes d'immeubles
Professionnel·les des services et de la vente	Toiletteur·euses et soigneur·euses d'animaux
Professionnel·les des services et de la vente	Instructeur·rices de plongée
Professionnel·les des services et de la vente	Agent·es de vente non spécifié·es
Professionnel·les des services et de la vente	Vendeur·euses de stands et de marchés
Professionnel·les des services et de la vente	Assistant·es de vente en magasin
Professionnel·les des services et de la vente	Caissier·ères et guichetier·ères
Professionnel·les des services et de la vente	Vendeur·euses dans un service clients
Professionnel·les des services et de la vente	Professionnel·les de la vente non classé·es ailleurs
Professionnel·les des services et de la vente	Travailleur·euses de services de garde d'enfants
Professionnel·les des services et de la vente	Aides-enseignant·es
Professionnel·les des services et de la vente	Assistant·es en soins et santé
Professionnel·les des services et de la vente	Professionnel·les en soin et santé de services non classé·es ailleurs
Professionnel·les des services et de la vente	Pompier·ères
Professionnel·les des services et de la vente	Officier·ères de police
Professionnel·les des services et de la vente	Gardien·nes de prison
Professionnel·les des services et de la vente	Agent·es de sécurité
Agriculture, sylviculture et pêche	Jardinier·ières, horticulteur·rices et pépiniéristes
Agriculture, sylviculture et pêche	Éleveur·euses de bétail et producteur·rices de produits laitiers
Agriculture, sylviculture et pêche	Producteur·rices de cultures mixtes et d'élevage
Agriculture, sylviculture et pêche	Travailleur·euses forestier·ères et assimilé·es
Artisanat et métiers associés	Artisan·es et ouvrier·ères qualifié·es non spécifié·es
Artisanat et métiers associés	Constructeur·rices de maisons
Artisanat et métiers associés	Charpentier·ères et menuisier·ères
Artisanat et métiers associés	Ouvrier·ères du second œuvre du bâtiment et professionnel·les associé·es (non spécifié·es)
Artisanat et métiers associés	Prombier·ères et installateur·rice sanitaires
Artisanat et métiers associés	Peintres et travailleur·euses associé·es
Artisanat et métiers associés	Peintres et vernisseur·euses au pistolet
Artisanat et métiers associés	Tôlier·ères et charpentier·ères métalliques, mouleur·euses et soudeur·euses, et personnel assimilé
Artisanat et métiers associés	Soudeur·euses et coupeur·euses au chalumeau
Artisanat et métiers associés	Tôlier·ères
Artisanat et métiers associés	Outilleur·euses et travailleur·euses assimilé·es
Artisanat et métiers associés	Mécanicien·nes et réparateur·rices de machines
Artisanat et métiers associés	Mécanicien·nes et réparateur·rices de véhicules automobiles
Artisanat et métiers associés	Travailleur·euses de l'artisanat
Artisanat et métiers associés	Technicien·nes pré-presse
Artisanat et métiers associés	Imprimeur·euses
Artisanat et métiers associés	Électricien·nes en bâtiment et assimilé·es
Artisanat et métiers associés	Électricien·nes automobiles
Artisanat et métiers associés	Mécanicien·nes et réparateur·rices d'appareils électroniques
Artisanat et métiers associés	Boucher·ères
Artisanat et métiers associés	Boulanger·ères, pâtissier·ères et confiseur·euses
Artisanat et métiers associés	Menuisier·ères, ébénistes et personnel assimilé
Artisanat et métiers associés	Ébénistes et personnel assimilé
Artisanat et métiers associés	Tailleur·euses, couturier·ères, fourreur·euses et chapelier·ères
Artisanat et métiers associés	Patronnier·ères et coupeur·euses de vêtements et assimilé·es
Artisanat et métiers associés	Couturier·ères, brodeur·rices et assimilé·es
Artisanat et métiers associés	Cordonnier·ières et assimilé·es
Artisanat et métiers associés	Évaluateur·rices et testeur·euses de produits (à l'exception des aliments et des boissons)
Opérateur·rices de machines et assembleur·euses	Opérateur·trises non spécifié·es
Opérateur·rices de machines et assembleur·euses	Opérateur·trises de machines et d'installations fixes
Opérateur·rices de machines et assembleur·euses	Assembleur·euses d'équipements électriques et électroniques
Opérateur·rices de machines et assembleur·euses	Assembleur·euses non classé·es ailleurs
Opérateur·rices de machines et assembleur·euses	Conducteur·rices de voitures, taxis, ou camionnettes
Opérateur·rices de machines et assembleur·euses	Conducteur·rices de bus ou de tram
Opérateur·rices de machines et assembleur·euses	Conducteur·rices de poids lours ou de camion
Opérateur·rices de machines et assembleur·euses	Opérateur·rices de machines agricoles ou forestières
Opérateur·rices de machines et assembleur·euses	Opérateur·rices d'engins de terrassement ou similaire
Opérateur·rices de machines et assembleur·euses	Opérateur·rices de grues, de palans ou similaire
Opérateur·rices de machines et assembleur·euses	Personnel de pont (navires) et assimilé·es
Professions élémentaires	Professions élémentaires
Professions élémentaires	Nettoyeur·euses et aides à domicile, à l'hôtel et au bureau
Professions élémentaires	Ouvrier·ères en jardinage et en horticulture
Professions élémentaires	Ouvrier·ères dans l'industrie manufacturière
Professions élémentaires	Ouvrier·ères de transport et de l'entreposage
Professions élémentaires	Aides de cuisine
Professions élémentaires	Ouvrier·ères élémentaires non classé·es ailleurs
