group	job
Profissionais	Profissionais de Saúde
Profissionais	Professores
Profissionais	Professores Universitários e de Educação Superior
Profissionais	Pesquisadores
Profissionais	Orientadores Vocacionais
Profissionais	Professores de Ensino Médio
Profissionais	Professores de Ensino Fundamental
Profissionais	Educadores da Primeira Infância
Profissionais	Professores de Outras Línguas, Música, Artes (escolas de hobby, aulas particulares)
Profissionais	Especialistas em Métodos de Educação
Profissionais	Professores de Educação Especial
Profissionais	Professores de Línguas
Profissionais	Profissionais do Ensino em Geral
Profissionais	Profissionais do Ensino/Educação em Geral
Profissionais	Contadores
Profissionais	Consultores Financeiros e de Investimentos
Profissionais	Analistas Financeiros
Profissionais	Analistas de Gestão e Organização
Profissionais	Profissionais de Administração de Políticas Públicas
Profissionais	Profissionais de Carreiras e Pessoal
Profissionais	Profissionais de Treinamento e Desenvolvimento de Pessoal
Profissionais	Profissionais de Publicidade e Marketing
Profissionais	Profissionais de Relações Públicas
Profissionais	Analistas de Sistemas
Profissionais	Desenvolvedores de Software
Profissionais	Desenvolvedores Web e Multimídia
Profissionais	Desenvolvedores e Analistas de Software e Aplicações Não Classificados em Outro Lugar (Testadores de Software)
Profissionais	Designers e Administradores de Banco de Dados
Profissionais	Administradores de Sistemas
Profissionais	Profissionais de Banco de Dados e Redes em Geral
Profissionais	Advogados
Profissionais	Juízes
Profissionais	Profissionais Jurídicos
Profissionais	Arquivistas e Curadores
Profissionais	Bibliotecários e Profissionais de Informação Relacionados
Profissionais	Economistas
Profissionais	Psicólogos
Profissionais	Profissionais de Serviço Social e Aconselhamento
Profissionais	Profissionais Religiosos
Profissionais	Editores Não Especificados (texto, livro, etc.)
Profissionais	Autores e Escritores Relacionados
Profissionais	Jornalistas
Profissionais	Tradutores, Intérpretes e Outros Linguistas
Profissionais	Artistas Visuais
Profissionais	Músicos, Cantores e Compositores
Profissionais	Diretores e Produtores de Cinema, Teatro e Afins
Profissionais	Atores
Técnicos	Profissionais Associados Não Especificados
Técnicos	Técnicos Não Especificados
Técnicos	Chefes de Turno Não Especificados
Técnicos	Coordenadores Não Especificados
Técnicos	Técnicos/Assistentes de Laboratório Não Especificados
Técnicos	Inspetores Não Especificados
Técnicos	Oficiais Não Especificados
Técnicos	Técnicos de Engenharia Civil
Técnicos	Técnicos de Engenharia Elétrica
Técnicos	Técnicos de Engenharia Mecânica
Técnicos	Desenhistas
Técnicos	Supervisores de Mineração, Fabricação e Construção
Técnicos	Supervisores de Fabricação
Técnicos	Supervisores de Construção
Técnicos	Técnicos de Controle de Processos
Técnicos	Técnicos de Ciências da Vida (excluindo Medicina)
Técnicos	Técnicos em Silvicultura
Técnicos	Engenheiros de Navios
Técnicos	Oficiais e Pilotos de Convés de Navios
Técnicos	Pilotos de Aeronaves e Profissionais Associados Relacionados
Técnicos	Controladores de Tráfego Aéreo
Técnicos	Técnicos em Equipamentos de Imagem Médica e Terapêutica
Técnicos	Técnicos de Laboratório Médico e de Patologia
Técnicos	Técnicos em Próteses Médicas e Dentárias
Técnicos	Assistentes e Terapeutas Dentários
Técnicos	Ópticos (Técnicos)
Técnicos	Técnicos e Assistentes de Fisioterapia (Massagistas)
Técnicos	Assistentes Médicos
Técnicos	Inspetores e Associados de Saúde Ambiental e Ocupacional
Técnicos	Trabalhadores de Ambulância
Técnicos	Oficiais de Crédito e Empréstimos
Técnicos	Profissionais Associados de Contabilidade
Técnicos	Estatísticos, Matemáticos e Profissionais Associados Relacionados
Técnicos	Avalizadores e Peritos de Perdas
Técnicos	Representantes de Seguros
Técnicos	Representantes Comerciais de Vendas
Técnicos	Compradores
Técnicos	Agentes de Despacho e Transporte
Técnicos	Planejadores de Conferência e Evento
Técnicos	Agentes de Emprego e Contratantes
Técnicos	Corretor de Imóveis e Gerentes de Propriedade
Técnicos	Supervisores de Escritório
Técnicos	Secretários Administrativos e Executivos
Técnicos	Profissionais Associados de Regulamentação Governamental (não especificados)
Técnicos	Inspetores de Alfândega e Fronteira
Técnicos	Inspetores de Polícia e Detectives
Técnicos	Profissionais Associados de Regulamentação Governamental Não Classificado em Outra Categoria
Técnicos	Profissionais Associados Jurídicos e Relacionados
Técnicos	Profissionais Associados de Serviço Social
Técnicos	Treinadores, Instrutores e Oficiais de Esportes
Técnicos	Instrutores de Fitness e Recreação e Líderes de Programas
Técnicos	Fotógrafos
Técnicos	Designers e Decoradores de Interiores
Técnicos	Chefs
Técnicos	Outros Profissionais Associados Artísticos e Culturais
Técnicos	Técnicos em Operações de Tecnologias da Informação e Comunicação
Técnicos	Técnicos de Radiodifusão e Audiovisual
Trabalhadores do Suporte Administrativo	Escriturários Gerais e de Digitação (não especificados)
Trabalhadores do Suporte Administrativo	Secretários (geral)
Trabalhadores do Suporte Administrativo	Digitadores
Trabalhadores do Suporte Administrativo	Escriturários de Atendimento ao Cliente Não Especificados
Trabalhadores do Suporte Administrativo	Caixas de Banco
Trabalhadores do Suporte Administrativo	Cobradores de Dívidas e Trabalhadores Relacionados
Trabalhadores do Suporte Administrativo	Consultores e Escriturários de Viagens
Trabalhadores do Suporte Administrativo	Recepcionistas de Hotel
Trabalhadores do Suporte Administrativo	Escriturários de Informações
Trabalhadores do Suporte Administrativo	Recepcionistas (geral)
Trabalhadores do Suporte Administrativo	Entrevistadores de Pesquisa de Mercado e Levantamentos
Trabalhadores do Suporte Administrativo	Escriturários de Contabilidade e Escrituração
Trabalhadores do Suporte Administrativo	Escriturários de Folha de Pagamento
Trabalhadores do Suporte Administrativo	Escriturários de Estoque
Trabalhadores do Suporte Administrativo	Escriturários de Transporte
Trabalhadores do Suporte Administrativo	Carteiros e Escriturários de Classificação
Trabalhadores do Suporte Administrativo	Escriturários de Arquivo e Cópias
Trabalhadores do Suporte Administrativo	Escriturários de Pessoal
Trabalhadores de Serviços e Vendas	Comissários de Viagem e Atendentes de Viagem
Trabalhadores de Serviços e Vendas	Guias de Viagem
Trabalhadores de Serviços e Vendas	Cozinheiros
Trabalhadores de Serviços e Vendas	Garçons
Trabalhadores de Serviços e Vendas	Cabeleireiros
Trabalhadores de Serviços e Vendas	Esteticistas e Trabalhadores Relacionados
Trabalhadores de Serviços e Vendas	Supervisores de Limpeza e Serviços de Limpeza em Escritórios, Hotéis e Outros Estabelecimentos
Trabalhadores de Serviços e Vendas	Zeladores de Prédios
Trabalhadores de Serviços e Vendas	Esteticistas de Animais e Trabalhadores de Cuidados com Animais
Trabalhadores de Serviços e Vendas	Instrutores de Direção
Trabalhadores de Serviços e Vendas	Vendedores Não Especificados
Trabalhadores de Serviços e Vendas	Vendedores de Barracas e Mercados
Trabalhadores de Serviços e Vendas	Atendentes de Loja
Trabalhadores de Serviços e Vendas	Caixas e Atendentes de Bilheterias
Trabalhadores de Serviços e Vendas	Vendedores de Call Center
Trabalhadores de Serviços e Vendas	Vendedores Não Classificados em Outro Lugar
Trabalhadores de Serviços e Vendas	Trabalhadores de Cuidados Infantis
Trabalhadores de Serviços e Vendas	Auxiliares de Professores
Trabalhadores de Serviços e Vendas	Assistentes de Saúde
Trabalhadores de Serviços e Vendas	Cuidadores Pessoais em Serviços de Saúde Não Classificados em Outro Lugar
Trabalhadores de Serviços e Vendas	Bombeiros
Trabalhadores de Serviços e Vendas	Policiais
Trabalhadores de Serviços e Vendas	Guardiões de Prisão
Trabalhadores de Serviços e Vendas	Seguranças
Agricultura, Silvicultura e Pesca	Jardineiros; Horticultores e Produtores de Viveiros
Agricultura, Silvicultura e Pesca	Produtores de Gado e Leite
Agricultura, Silvicultura e Pesca	Produtores de Culturas Mistas e Animais
Agricultura, Silvicultura e Pesca	Trabalhadores Florestais e Relacionados
Artesanato e Ofícios Relacionados	Artesãos/Trabalhadores Qualificados Não Especificados
Artesanato e Ofícios Relacionados	Construtores de Casas
Artesanato e Ofícios Relacionados	Carpinteiros e Montadores
Artesanato e Ofícios Relacionados	Acabadores de Edifícios e Trabalhadores de Ofícios Relacionados (não especificados)
Artesanato e Ofícios Relacionados	Encanadores e Instaladores de Tubulações
Artesanato e Ofícios Relacionados	Pintores e Trabalhadores Relacionados
Artesanato e Ofícios Relacionados	Pintores com Pistola e Envernizadores
Artesanato e Ofícios Relacionados	Trabalhadores de Metal Estrutural e de Chapas, Moldadores e Soldadores, e Trabalhadores Relacionados
Artesanato e Ofícios Relacionados	Soldadores e Cortadores de Chama
Artesanato e Ofícios Relacionados	Trabalhadores de Chapas Metálicas
Artesanato e Ofícios Relacionados	Fabricantes de Ferramentas e Trabalhadores Relacionados
Artesanato e Ofícios Relacionados	Mecânicos e Reparadores de Máquinas
Artesanato e Ofícios Relacionados	Mecânicos e Reparadores de Veículos Automotores
Artesanato e Ofícios Relacionados	Artesãos
Artesanato e Ofícios Relacionados	Técnicos de Pré-impressão
Artesanato e Ofícios Relacionados	Impressores
Artesanato e Ofícios Relacionados	Eletricistas de Construção e Relacionados
Artesanato e Ofícios Relacionados	Eletricistas Automotivos
Artesanato e Ofícios Relacionados	Mecânicos e Técnicos em Eletrônica
Artesanato e Ofícios Relacionados	Açougueiros
Artesanato e Ofícios Relacionados	Padeiros, Confeiteiros e Fabricantes de Doces
Artesanato e Ofícios Relacionados	Tratadores de Madeira, Marceneiros e Trabalhadores de Ofícios Relacionados
Artesanato e Ofícios Relacionados	Marceneiros e Trabalhadores Relacionados
Artesanato e Ofícios Relacionados	Alfaiates, Costureiras, Peleiros e Chapeleiros
Artesanato e Ofícios Relacionados	Modelistas de Roupas e Cortadores Relacionados
Artesanato e Ofícios Relacionados	Trabalhadores de Costura, Bordado e Relacionados
Artesanato e Ofícios Relacionados	Sapateiros e Trabalhadores Relacionados
Artesanato e Ofícios Relacionados	Classificadores e Testadores de Produtos (excluindo Alimentos e Bebidas)
Operadores de Máquinas e Montadores	Operadores Não Especificados
Operadores de Máquinas e Montadores	Operadores de Plantas e Máquinas Fixas
Operadores de Máquinas e Montadores	Montadores de Equipamentos Elétricos e Eletrônicos
Operadores de Máquinas e Montadores	Montadores Não Classificados em Outro Lugar
Operadores de Máquinas e Montadores	Motoristas de Carros, Táxis e Vans
Operadores de Máquinas e Montadores	Motoristas de Ônibus e Bondes
Operadores de Máquinas e Montadores	Motoristas de Caminhões Pesados e Carretas
Operadores de Máquinas e Montadores	Operadores de Máquinas Móveis Agrícolas e Florestais
Operadores de Máquinas e Montadores	Operadores de Máquinas de Movimentação de Terra e Relacionadas
Operadores de Máquinas e Montadores	Operadores de Guindastes, Talhas e Equipamentos Relacionados
Operadores de Máquinas e Montadores	Tripulações de Convés de Navios e Trabalhadores Relacionados
Ocupações Básicas	Ocupações Básicas
Ocupações Básicas	Trabalhadores Domésticos, de Hotel e Escritório e Ajudantes
Ocupações Básicas	Trabalhadores de Jardinagem e Horticultura
Ocupações Básicas	Trabalhadores de Fabricação
Ocupações Básicas	Trabalhadores de Transporte e Armazenagem
Ocupações Básicas	Ajudantes de Cozinha
Ocupações Básicas	Trabalhadores Básicos Não Classificados em Outro Lugar
