group	job
Trabajadores/trabajadoras de apoyo administrativo	Carteros y empleados de clasificación de correo
Trabajadores/trabajadoras de apoyo administrativo	Empleados/as de archivado y fotocopiado
Trabajadores/trabajadoras de apoyo administrativo	Empleados/as de personal
Trabajadores/trabajadoras de servicios y ventas	Auxiliares de viajes y personal de servicio de transporte
Trabajadores/trabajadoras de servicios y ventas	Guías de viajes
Trabajadores/trabajadoras de servicios y ventas	Cocineros/as
Trabajadores/trabajadoras de servicios y ventas	Camareros/as
Trabajadores/trabajadoras de servicios y ventas	Peluqueros/as
Trabajadores/trabajadoras de servicios y ventas	Esteticistas y trabajadores/as relacionados/as
Trabajadores/trabajadoras de servicios y ventas	Supervisores/as de limpieza y mantenimiento en oficinas, hoteles y otros establecimientos
Trabajadores/trabajadoras de servicios y ventas	Conserjes de edificios
Trabajadores/trabajadoras de servicios y ventas	Peluqueros de mascotas y trabajadores del cuidado de animales
Trabajadores/trabajadoras de servicios y ventas	Instructores/as de conducción
Trabajadores/trabajadoras de servicios y ventas	Trabajadores/as de ventas no especificados
Trabajadores/trabajadoras de servicios y ventas	Vendedores/as de puestos y mercados
Trabajadores/trabajadoras de servicios y ventas	Auxiliares de ventas en tiendas
Trabajadores/trabajadoras de servicios y ventas	Cajeros/as y vendedores/as de billetes
Trabajadores/trabajadoras de servicios y ventas	Teleoperadores/as de ventas
Trabajadores/trabajadoras de servicios y ventas	Trabajadores/as de ventas no clasificados en otros lugares
Trabajadores/trabajadoras de servicios y ventas	Trabajadores/as de cuidado infantil
Trabajadores/trabajadoras de servicios y ventas	Auxiliares de maestros/as
Trabajadores/trabajadoras de servicios y ventas	Auxiliares de atención médica
Trabajadores/trabajadoras de servicios y ventas	Trabajadores/as de cuidado personal en servicios de salud no clasificado/as en otros lugares
Trabajadores/trabajadoras de servicios y ventas	Bomberos/as
Trabajadores/trabajadoras de servicios y ventas	Oficiales de policía
Trabajadores/trabajadoras de servicios y ventas	Guardias de prisión
Trabajadores/trabajadoras de servicios y ventas	Guardias de seguridad
Agricultura, silvicultura y pesca	Jardineros/as; Cultivadores/as de hortalizas y viveros
Agricultura, silvicultura y pesca	Productores/as de ganado y productos lácteos
Agricultura, silvicultura y pesca	Productores/as de cultivos mixtos y animales
Agricultura, silvicultura y pesca	Trabajadores/as forestales y afines
Artesanía y oficios afines	Artesanos/as-trabajadores/as calificados/as no especificados/as
Artesanía y oficios afines	Constructores/as de edificios y viviendas
Artesanía y oficios afines	Carpinteros/as y ebanistas
Artesanía y oficios afines	Trabajadores/as de acabados de edificios y oficios afines (no especificados/as)
Artesanía y oficios afines	Fontaneros/as y montadores/as de tuberías
Artesanía y oficios afines	Pintores/as y trabajadores/as afines
Artesanía y oficios afines	Pintores/as con pistola y barnizadores/as
Artesanía y oficios afines	Trabajadores/as de chapa y metal estructural, moldeadores y soldadores y trabajadores afines
Artesanía y oficios afines	Soldadores/as y cortadores/as con soplete
Artesanía y oficios afines	Trabajadores/as de chapa metálica
Artesanía y oficios afines	Fabricantes de herramientas y trabajadores/as afines
Artesanía y oficios afines	Mecánicos/as y reparadores/as de maquinaria
Artesanía y oficios afines	Mecánicos/as y reparadores/as de vehículos de motor
Artesanía y oficios afines	Trabajadores/as artesanales
Artesanía y oficios afines	Técnicos/as de preimpresión
Artesanía y oficios afines	Impresores/as
Artesanía y oficios afines	Electricistas de la construcción y afines
Artesanía y oficios afines	Electricistas de automóviles
Artesanía y oficios afines	Mecánicos/as y reparadores/as de electrónica
Artesanía y oficios afines	Carniceros/as
Artesanía y oficios afines	Panaderos/as, pasteleros/as y confiteros/as
Artesanía y oficios afines	Trabajadores/as de tratamiento de madera, ebanistas y oficios afines
Artesanía y oficios afines	Ebanistas y trabajadores/as afines
Artesanía y oficios afines	Sastres/as, Modistas/os, peleteros/as y sombrereros/as
Artesanía y oficios afines	Patronistas y cortadores/as de prendas de vestir y afines
Artesanía y oficios afines	Trabajadores/as de costura, bordado y afines
Artesanía y oficios afines	Zapateros/as y afines
Artesanía y oficios afines	Clasificadores/as y probadores/as de productos (excluidos alimentos y bebidas)
Operadores/as y ensambladores/as de máquinas	Operadores/as no especificados/as
Operadores/as y ensambladores/as de máquinas	Operadores/as de máquinas y plantas estacionarias
Operadores/as y ensambladores/as de máquinas	Montadores/as de equipos eléctricos y electrónicos
Operadores/as y ensambladores/as de máquinas	Montadores/as no clasificados en otra parte
Operadores/as y ensambladores/as de máquinas	Conductores/as de automóviles, taxis y furgonetas
Operadores/as y ensambladores/as de máquinas	Conductores/as de autobuses y tranvías
Operadores/as y ensambladores/as de máquinas	Conductores/as de camiones y camiones pesados
Operadores/as y ensambladores/as de máquinas	Operadores/as de plantas agrícolas y forestales móviles
Operadores/as y ensambladores/as de máquinas	Operadores/as de movimiento de tierras y plantas afines
Operadores/as y ensambladores/as de máquinas	Operadores/as de grúas, montacargas y plantas afines
Operadores/as y ensambladores/as de máquinas	Tripulaciones de cubierta de barcos y trabajadores/as afines
Ocupaciones elementales	Ocupaciones elementales
Ocupaciones elementales	Limpiadores/as y ayudantes domésticos, de hoteles y de oficinas
Ocupaciones elementales	Trabajadores/as de jardinería y horticultura
Ocupaciones elementales	Trabajadores/as de la industria manufacturera
Ocupaciones elementales	Trabajadores/as de transporte y almacenamiento
Ocupaciones elementales	Ayudantes de cocina
Ocupaciones elementales	Trabajadores/as elementales no clasificados/as en otra parte
