group	job
专业人员	软件开发人员
专业人员	网络和多媒体开发人员
专业人员	（其他分类）软件和应用程序开发人员和分析人员（软件测试人员）
专业人员	数据库设计人员和管理员
专业人员	系统管理员
专业人员	（其他分类）数据库和网络专业人员
专业人员	律师
专业人员	法官
专业人员	法律专业人员
专业人员	档案管理员和馆长
专业人员	图书馆员和相关信息专业人员
专业人员	经济学家
专业人员	心理学家
专业人员	社会工作和咨询专业人员
专业人员	宗教专业人员
专业人员	（大类）编辑（文本、书籍等）
专业人员	作家及相关写作人员
专业人员	记者
专业人员	笔译员、口译员和其他语言学家
专业人员	视觉艺术家
专业人员	音乐家、歌手和作曲家
专业人员	电影、舞台及相关导演和制片人
专业人员	演员
技术人员	（大类）技术专业助理
技术人员	（大类）技术人员
技术人员	（大类）班组长
技术人员	（大类）协调员
技术人员	（大类）实验室技术员/助理
技术人员	（大类）检查员
技术人员	（大类）官员
技术人员	土木工程技术员
技术人员	电气工程技术员
技术人员	机械工程技术员
技术人员	绘图员
技术人员	采矿、制造和建筑主管
技术人员	制造主管
技术人员	建筑监理
技术人员	过程控制技师
技术人员	生命科学技术员（不包括医疗）
技术人员	林业技术员
技术人员	船舶工程师
技术人员	船舶甲板军官和领航员
技术人员	飞机驾驶员及相关助理驾驶人员
技术人员	空中交通管制员
技术人员	医疗成像和治疗设备技术员
技术人员	医学和病理实验室技术员
技术人员	医疗和牙科修复技术员
技术人员	牙科助理和治疗师
技术人员	配镜师
技术人员	物理治疗技术员和助理（按摩师）
技术人员	医疗助理
技术人员	环境和职业健康检查人员及相关的助理人员
技术人员	救护人员
技术人员	信贷员
技术人员	会计助理
技术人员	统计、数学及相关助理人员
技术人员	估价师和损失评估师
技术人员	保险代表
技术人员	商业销售代表
技术人员	买家
技术人员	结算和转运代理
技术人员	会议和活动策划人
技术人员	雇佣中介和承包商
技术人员	房地产代理和物业管理人员
技术人员	办公室主管
技术人员	行政和执行秘书
技术人员	（其他分类）政府监管协理专业人员
技术人员	海关和边境检查员
技术人员	警察督察和侦探
技术人员	（其他分类）政府监管协理专业人员
技术人员	法律及相关助理专业人员
技术人员	社会工作助理专业人员
技术人员	体育教练、指导员和官员
技术人员	健身和娱乐指导员及项目负责人
技术人员	摄影师
技术人员	室内设计师和装饰师
技术人员	厨师
技术人员	其他艺术和文化助理专业人员
技术人员	信息和通信技术操作技术员
技术人员	广播和视听技术员
文职人员	（大类）一般文员和键盘文员
文职人员	秘书（普通）
文职人员	数据输入员
文职人员	（大类）客户服务文员
文职人员	银行出纳员
文职人员	收债员及相关人员
文职人员	旅游顾问和文员
文职人员	酒店接待员
文职人员	询价员
文职人员	接待员（大类）
文职人员	调查和市场研究访谈员
文职人员	会计和簿记员
文职人员	工资单文员
文职人员	库存文员
文职人员	运输文员
文职人员	邮件投递员和分拣员
文职人员	归档和复印文员
文职人员	人事文员
服务和销售人员	旅行服务员和旅行管家
服务和销售人员	旅行向导
服务和销售人员	厨师
服务和销售人员	服务员
服务和销售人员	理发师
服务和销售人员	美容师及相关人员
服务和销售人员	办公室、酒店和其他机构的清洁和内务主管
服务和销售人员	建筑物管理员
服务和销售人员	宠物美容师和动物护理员
服务和销售人员	驾驶教练
服务和销售人员	（大类）销售人员
服务和销售人员	摊位和市场销售员
服务和销售人员	商店销售助理
服务和销售人员	收银员和票务员
服务和销售人员	联络中心销售员
服务和销售人员	（其他分类）销售人员
服务和销售人员	儿童保育员
服务和销售人员	教师助理
服务和销售人员	保健助理
服务和销售人员	（其他分类）保健服务人员
服务和销售人员	消防员
服务和销售人员	警官
服务和销售人员	监狱看守
服务和销售人员	保安员
农业、林业和渔业	园丁、园艺和苗圃种植者
农业、林业和渔业	牲畜和奶制品生产商
农业、林业和渔业	混合作物和动物生产者
农业、林业和渔业	林业及相关工人
手工业及相关行业	（大类）工匠/技术工人
手工业及相关行业	房屋建筑工
手工业及相关行业	木匠和细木工
手工业及相关行业	（大类）建筑装修工人及相关行业工人
手工业及相关行业	水管工和管道安装工
手工业及相关行业	油漆工及相关工人
手工业及相关行业	喷漆工和清漆工
手工业及相关行业	金属板和结构件工人、模具工和焊工及相关工人
手工业及相关行业	焊工和火焰切割工
手工业及相关行业	钣金工人
手工业及相关行业	工具制造工及相关工人
手工业及相关行业	机械技工和修理工
手工业及相关行业	机动车辆机械师和修理工
手工业及相关行业	手工艺工人
手工业及相关行业	印前技术员
手工业及相关行业	印刷工
手工业及相关行业	建筑及相关电工
手工业及相关行业	汽车电工
手工业及相关行业	电子技工和维修工
手工业及相关行业	屠夫
手工业及相关行业	面包师、糕点师和糖果师
手工业及相关行业	木材处理工、橱柜制作工及相关行业工人
手工业及相关行业	橱柜制造及相关工人
手工业及相关行业	裁缝、制衣、皮草和帽匠
手工业及相关行业	服装及相关制版工和裁剪工
手工业及相关行业	缝纫、刺绣及相关工人
手工业及相关行业	鞋匠及相关工人
手工业及相关行业	产品分级员和检验员（食品和饮料除外）
机械操作和装配人员	（大类）操作工
机械操作和装配人员	固定设备和机器操作员
机械操作和装配人员	电气和电子设备装配工
机械操作和装配人员	（其他分类）装配工
机械操作和装配人员	汽车、出租车和货车司机
机械操作和装配人员	巴士和电车司机
机械操作和装配人员	重型卡车和货车司机
机械操作和装配人员	移动农场和林场设备操作员
机械操作和装配人员	推土机及相关设备操作员
机械操作和装配人员	起重机、升降机及相关设备操作员
机械操作和装配人员	船舶甲板船员及相关工人
初等职业	初等职业
初等职业	家庭、酒店和办公室清洁工及帮工
初等职业	园艺工人
初等职业	制造业工人
初等职业	运输和仓储工人
初等职业	厨房帮工
初等职业	（其他分类）初级工人
